label,Text
0,"@JEEFREUY Bener aja, nyawa gua mati semua jep wkwwk"
0,@kdrama_menfess Udah mati. Ini flashbacknya aja wkw
0,"upi, rahman, tiyas, rahmat, nurul, imah, bowo, aris, ella, selo, awis, aril, ipit, adit, kakanya palui, amang icang, aulia, kumpulan nama"" ajg yg kada mau bayar hutang  doakan aja mudahan mati kada meninggalkan hutang ðŸ¤²"
0,"@animefess_ shoto, bakal gua ajak ngobrol biar beban dia bisa berkurang dikit, kasian. trus eren, abis itu katsuki. terakhir nyamperin dazai, kita bunuh diri bareng"
0,"Terus mau ditambah ERP, yaelah menurut gue sih lo mati aja. Singapore ada ERP karena transportasi publiknya udah memadai. Ini pemegang jabatannya pada goblok semua apa gimana sik."
0,"@MPrimbon @PrajuritMales2 Tapi teman teman yg di dunia masih mencak mencak menyalakan rezim.   Kalau emang cita citanya mati syahid, harusnya mereka ikut menyusul aja."
0,Kawal hukuman mati fs aja dululah
0,"pantes aja, perasaan dri tdi mainin hp serasa ngantuk pas liat jam tp masi jam 7 trus tau tau jam nya mati"
0,Hitler aja mati di Garut
0,"Cewe bukan sembarang cewe ini mah. Umur 15 tahun udah bisa bikin anak orang koma, ada yang dipenjara, dan, buat citra ditjen pajak jelek. Bisa-bisanya dia ngerekam orang hampir mati dengan biasa aja. Kalo dilolosin parah sih, gak ada alasan karna di bawah umur."
0,"Cuaca lagi ga karuan, mending ditahan dulu ke alamnya, daripada maksa sama aja bunuh diri, di atas juga pasti sepi rame sama badai dan hujan. Paling bener naik pas kemarau, masio gersang, tapi kadang di atas ada ujan dikit, daripada musim sekarang setor nyawa."
0,"@SyairHak @rachlannashidik Lah bukannya mereka sengaja mao mati.. Sudah jelas2 mereka bisa ""meloloskan"" diri tapi krn ingin ketemu 72 bidadari dg gagah malah Menunggu dan menantang polisi.. Ente ganggu ajaðŸ˜‚ðŸ˜…ðŸ˜‚ðŸ˜…"
0,MENDING KAU MATI DI BUI. SETAN AJA INSECURE NGLIHAT KELAKUANMU.
0,"Kamunya mati-matian, dianya biasa aja. Eneg? Parah."
0,@zddeonu Jangan bunuh diri dulu
0,"@WhiteLilies13 Iye kalo kyu yg jadi leader. Dia bakal nyuruh membernya solo aja. Akhirnya disband Selama patuek yg jadi leader, sampe mereka mati juga bakal tetep jadi Suju. Mana udah di planning bakal ngonser di surga pula ðŸ˜­"
0,Laptopku yang awikwok enih habis baterai tanpa warning dan mati. Semoga aja ke save ðŸ·
0,"Sebenernya bukan patah hati sihh, gue udah biasa aja. Tapi mau nunjukin kalo iâ€™m happy without you, always.  # jomblo harga mati # sendiri lebih bahagia fufufu"
0,"@msaid_didu Balik tanya didu...yg ngebom gereja, bom bunuh diri ada yang naik moge gak?"
0,"@kegblgnunfaedh bunuh diri g ya dia, ak tkut dia bnuh diri trs mnghilang dr bumi dn mncari kitab suci"
0,"@niwaniwaniwa86 @Ainulisme__ @13secondv @tanyakanrl Manusia itu punya namanya pilihan, iblis aja di tendang karena milih melawan Tuhan.takdir itu hidup dan mati sisa nya lu pilih sendiri"
0,"@nhgdgf @dkymii @toonyoungiee kalo gitu waktu idol lo dibanding bandingin gitu lo bela aja dong itu label, kan cinta label, lo mati matian bela label sedangkan label nyinggung idol lo sendiri"
0,Awas aja sampe ada yg mati minggu depan ðŸ˜­
0,gw sih auto putus mati aja sana wkwk sahabat gw minta maaf karena gaada di samping gw pas gw sakit krn ldr beda kota pdhl mah bukannya sakit parah LAH INI???? wkwkwk najis
0,Kenapa bunuh diri itu dosa. ðŸ˜”
0,"Yg gapunya tujuan hidup,genit kecewe lain,beneran cape,tapi gue sabar keren"
0,Jangan jangan rituit ghaib itu yg ngerituit orang yg meninggal bunuh diri itu ðŸ˜±ðŸ˜± Dia ngasih apresiasi karena udah empati ke dia #TwitSeram
0,"Dih najis, riot aja kayanya ga bakal tunduk sama pbesi.   Kasian mah sama playerâ€ indo, padahal banyak yg jago. Kalo scene indo sampe mati kan, sad lyfe ðŸ« "
0,"@billie9eulis @Askrlfess Sependapat, semua aja dirujak, kek berasa hidup ga cuman nunggu giliran mati, tapi juga nunggu giliran dirujak netizen. Tapi ini bukan cmn tentang twitter.  https://t.co/KtWXyQAazd"
0,@MakNyinyik @perindunabi17 @mohmahfudmd Mereka khan suka teriak2 jihad..... Giliran udah dikasi mati malah pada ribut.....kok bikin bingung aja.
0,"@irwancihuy @haryokuuus @ridwanhr Sebenernya memang jelas salah motor itu, hanya saja 1 kesalahan mobil itu bahkan ketika dia mulai klakson itu gak ada nurunin kecepatan sama sekali. hal itu bisa membedakan antara mati, patah tulang, atau cuman memar aja. Begitu loh sobat cihuy."
0,"""Ga usah ikutin drama savalas Lea biar tau rasa dia. Egois banget heran jadi manusia ðŸ˜"" - modelan kayak gini awas aja next update ngomong ""GUA CINTA MATI SAMA SAVALAS"" #tellonym   https://t.co/NurWhhBmd2"
0,"btw kemaren mati listrik terus pake ls txt kan, masa tu ls suka mati sendiri setelah beberapa menit, emang gitu apa lsku aja yang aneh?"
0,@StefanAntonio__ @DivHumas_Polri @PolresJaksel Kalo masuk ICU kecil harapan sembuh mohon maaf ...kalo sampai meninggal ya pembunuhan berencana hukuman mati lah...itu kan sudah 20 tahun Mario....hukum mati aja itu sampah masyarakat sangat keji itu bukan manusia.... membahayakan masyarakat lain kalo dia tetap hidup
0,Emang kontollll mau nonton timnas Indonesia lewat stream aja harus bayar.... mau dukung timnas sendiri aja harus bayar emang kontoolll....  Mati aja lu anjing.
0,[50'] GOALLL BANG JULII COR GACOR tapi sepertinya bunuh diri 0-4!! https://t.co/tbGRJzp3Ij
0,"Hidup ini emang penuh dengan toxic kalo di bentak terus marah, di bilang ""BAPER"" kamu mau tanggung jawab ngatain orang ""BAPER"" besoknya dia langsung ""BUNUH DIRI?"""
0,"bentar aku jadi inget juga beberapa bulan yang lalu mama-papa aku berantem, papa aku sampai stress nangis dan bilang mau mati. dan cuma aku yang berinisiatif ngejar dan peluk papa aku, padahal aku tsundere ngomong syg aja gak pernah apalagi meluk duluan."
0,"@fahmikawe Dianya kan ngomong sendiri itu divideo, bodo amat anak org mati, laporin aja. Ya bearti kan..."
0,@tanyarlfes Sebenernya kasian bapaknya sih mati matian cari jabatan eh anaknya dakjal ngancurin karirnya begitu aja hmmmm
0,Siapa yg udh cape sm hidup?? Saya sayaaa
0,@lilaccountz Langsung hukuman mati aja
0,"@Leonita_Lestari @Kemdikbud_RI @komnas_anak @KomnasPerempuan @ListyoSigitP hukuman mati aja sih boleh gak? ga papa deh kehilangan pengajar kayak gini, gak sebanding dengan rusaknya mental anak2 kita yg masih polos.."
0,"@NyimasLaula @govoes Emang bener ngerepotin kok. That's the truth. Terlepas dr kondisi si pelaku bunuh diri, meninggal itu memang merepotkan. Meninggal baik2 aja ttp butuh bantuan orang lain, apalagi bundir menabrakkan diri. Bahkan Tuhan pun mengecam bundir kok. Gak ada tuh diminta simpati empati."
0,"@satriyotutuko @Safa_Andriana @mihrabku 2. eh jangan itu deh, gak enak ... kasus Sambo aja. J pernah melakukan sesuatu d masa lampau, kemudian ada ""balasan"" hingga di tembak.  yg FS (melakukan sesuatu) terhadap J sampai merenggut nyawa J dapet ""balesan""  hukuman mati dari pengadilan."
0,"@kurawa Makanya kalau ada akun gajelas bela junjungan mati matian, tanyain aja ""Kader partai mana mas?"" . Hampir pasti gak mau jawab atau jawabannya ambigu ðŸ˜¶..."
0,"Its ok, youre on the right track. Tgl diliat aja kok statistiknya, its not that hard. Gimana ceritanya 13% dari populasi melakukan 53% tindakan kriminal yg ada di negeri. Trus saat ditangkep polisi, ngelawan, mati, eh dblgnya penganiayaan kulit hitam. Ngakak gak tuh  https://t.co/yvGBaIslK1"
0,@AREAJULID HIV kalo ga ada inangnya bakalan gakuat lama kayanya alias bakal mati itu virus. tapi tetep aja jorok banget anjingg.
0,"Hidup lagi cape-capenya, punya pacar malah ngajak ribut mulu"
0,@NyimasLaula @govoes Ya masa cuma baca Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri Bunuh diri... musti kasih trigger warning ðŸ˜…
0,"Toren sama one Punch man jomplang banget anjir. Yang satu tokoh utamanya cuman bisa dipukulin, yang satu musuh sekali tonjokan biasa aja langsung mati. Padahal musuh Saitama Segede gunung tumpuk 7"
0,"@Askrlfess Jangan mau dipaksa bu, ga enak. Kalo ga percaya tanya aja yg mic nya dipaksa mati padahal masih mau ngomong"
0,@Dennysiregar7 Seharusnya jangan ditangkap tembak mati aja semuanya.....beritakan mereka melawan saat ditangkap
0,Memutuskan untuk muncak pas cuaca lagi buruk sih namanya bunuh diri
0,"@aetherphan @mlbbfess bang support kan emg mainnya di belakang, kalo dia banyak tb banyak mati gimana ngehealnya, hero support itu darahnya tipis, bahkan atlas aja yang rolenya tank/support tuh tipis lho, kecuali klo dia pure tank, hp awalnya udh tebel, ga ngasih efek heal, jadi tb pun ga masalah"
0,"""Semua ini cuma salahku, dan aku nggak tahu gimana memperbaikinya."""
0,"Ngerasain 10 derajat di Papandaya n aja gw dah menggigil mau mati. Ini lagi 8 derajat di argopuro, gimana rasanya ðŸ˜‚ðŸ˜‚ . Tempat Yang Diimpikan Dari 2010 - Gunung Argopuro #3  https://t.co/nmoqiljsgN via @YouTube"
0,@kissdulusini @Mancah_ @niko_junius Katanya kalo mati bundir arwahnya bakalan ngelakuin gerakan bunuh diri nya setiap hari sampai kiamat. Beneran ga sih
0,Kapan wanita simpanan dan ganjen out dan al kembali waras @asmanadia  kalau al tdk bisa waras knp tdk bawa kepenang aja itu aja sdh gila loch dgn merhatiin wnt simpanan dan gatel @Official_MNCTV  klw al tdk di bwt mati minimal kepenang biar sakit hatinya penonton tdk bertmbh
0,Ngefangirl itu resikonya tinggi dekadek. Perkara jempol idol lu kepleset nge-like suatu postingan aja urusannya bisa panjang bahkan sampe disuruh mati. Apalagi idol lu dgn sadar mengetweet topik yg menurut gw lumayan sensitip. Resikonya ya pasti lebih.....
0,"@zuoressa oh yg jls lu kalau liat ada dm soal ig link gitu jngn ampe lu clik ya, yg jls hati2 aplg krn elon twitter tambah mati aja...  gk baik2 sih ( kyknya terlalu trigger kalau ku ksh tau knp ) tp berusaha baik2 kok  anyway moga besoknya baik2 aja kita dan stay safe selalu"
0,"@mlbbfess Aku pernah pake diggie exp lane, sangat bagus mengcounter hilda. Lempar aja bom di semak-semak, bikin hilda nya ga bisa ambush. Main aman di tower. Kalau hildanya tiba-tiba ngejar sampe tower, tinggal skill dua dan ult. Hildanya ntar yang bakal mati."
0,"@rthurbraga @PolresJaksel @DivHumas_Polri @ListyoSigitP Ini mah lebih sadis dr samboisme. Kalo gak dapet hukuman mati, massa bisa turun tangan. Bayangin aja predator ini kalo balik bebas lagi. Gak punya iba sama sekali. Percis yg ngebantai 6 syuhada."
0,"apa aku harus sekalian ngalah, dia idup aku mati aja ya"
0,orang kaya mati orang miskin mati orang cuma minta waktunya aja kok
0,"Yahh walaupun kedepannya bs ada angstnya sih kl dipikirðŸ˜­  Coba aja itu liat, pas anak2 uda pada dewasa trs ada saatnya mereka bakal mati. Teddie gmn? Secara dia kan bukan manusia. Aku yakin dia ga bakal menua. Pas anak2 uda pada tua, teddie bakal gt2 aja tampaknya."
0,@okezonenews @hateisworthless @DitjenPajakRI @erickthohir @YaqutCQoumas Mukanya kek gk bakal mati aja anjir
0,"TADI MATLIS SEKARANG MATI AIR, PINDAH KOST AJA APAYA"
0,"Nomor mati ga masuk kode langsung dm aku kak, bayar akhir 5k aja"
0,"Diaudit by : 1. Konstitusi 2. UU / setingkat  3. Keuangan 4. Nasionalisme 5. Patriotisme 6. Moral /Akhlak All integrated.   Tak cukup dihukum berat tapi pantas dihukum mati ini ""otak2"" rezim !  Sambo aja ""cuma"" bunuh 1 org dihukum mati, apalagi ini, rbuan bahkan jt-an korban !  https://t.co/2LcaeG1OZh"
0,"""Kalau dia bunuh diri, gue sih nggak bakal kaget."""
0,"@ZoelHelmiLubis1 Ceweknya yang namanya Agnes itu juga PSIKOPAT anjing. SAKIT JIWA! Dia ngerasa bangga kali ya, happy atau puas ngeliat orang di siksa gitu. Banhsat. Kalau David sampai meninggal ini jadi kasus pembunuhan terencana! Mampus lo dandy matÄ± aja lo  https://t.co/qEPDxeRQ7Y"
0,"Kalau esok aku mati ibu bapak juga masih punya anak lanang yang masih bisa dijadikan harapan alias anying kalau esok aku mati ga boleh mati sekarang ga boleh ngelakuin suicide ga bisa nonton master chef lagi, ga bisa liat  film laut bercerita yg mungkin aja dijadiin layar lebar"
0,gue kira mati lampu gatau emang udah sore aja
0,"@kochengfs Sama kaya kucingku dulu, si choco dan bocil, awalnya pas masi kecil sering brcanda eh gedean dikit saling ngejar dan brantem, akhirnya bocil steril, tp tnyata sama aja masi gitu, akhirnya jd kucing luar :(( krn jd kucing luar itu si bocil kaya kurg keperhatiin dan mati huhu"
0,"@18fesss Apa susahnya sih jujur? Kalau kalian emang udah niat nikah ya berarti emang udah pasti cinta mati kan. Seandainya pun gak jadi dan berujung penolakan ya yowes, maybe kalian gak berjodoh.  Tapi kalau gue pribadi ya pasti terima aja sih. Masa lalu ya biar lah berlalu."
0,bare minimum tp aku ga peduli soalnya aku udah cinta mati bgt kak seungmin ayo menikah skrg maharnya aqua gelas aja gapapa
0,@Allzzzae Hidup Tanpa Semangat. Emg bikin cape
0,"@fariswikarta @habibthink Bunuh diri kan pilihan ybs, termasuk nonton org digebukin sampe koma, apalagi keputusan menjadi dalang kan pilihan ybs jg."
0,biarin aja ntar kalo mati ga tenang karena udh korupsi duit papa w ðŸ˜
0,"@vousjeaime @seokjinjuseyyo TEHH TAKUT BGT AKU, aksa mati aja galau berbulan bulanâ€¦. gimana ending deehan nanti kalo begini anjgg ðŸ˜­ðŸ˜­"
0,"@ilymasyun its ok to feel tired nga, tapi jangan nyerah yaaa? masih banyak orang yg sayang kamu dan bakal sedih kalo kamu lebih milih nyerah. mungkin kamu cape denger kalimat ini tapi semangat ya nga, hidup emang kadang kaya bajingan, tapi ik ure strong, sini aku peluk cantik https://t.co/EkjoQAfSY7"
0,"@trashiwskk @iba_yyy @jokiiskripsikuy wkwkw iya percaya ko ðŸ¥², aku kaget aja ktnya dia butuh bgt dan langsung minta cod kukira beneran ternyata bodong hih semoga cepet mati org begitu"
0,"@mululalby @Sourcherie oia gw liat kemaren. tp gw mau kek badan girlband aja lah cem emy wong wk. adek kelas kita tuh rayi badannya kayak yg kanan, latihannya pull up. mati ga tuh."
0,"@bonuxxy @Yumiiichi99 @aysieuw @convomf â€œemang niat mati ajaâ€? gila jahat banget, lo sadar gak kalo lo jahat?"
0,"@mohmahfudmd Jendral bintang 2 aja dihukum mati, apalagi cuma eselon 2 kemenkeu,...periksa"
0,"anjritt bgt rokok segala ketinggalan dimobil, mati aja u yaya anyinggggðŸ’€ðŸ’€ðŸ’€"
0,"""Siapa yang peduli kalau dia mati? Semua orang bakal senang."""
0,"@jumalikaalajeng @jordypratama_y @FairDee27 @RandomWorldWar Satu satunya hal positifnya adalah bisa jadi Amerika makin lemah. Tapi engga ah, nonsense, kalo Russia masih bodoh di medan tempur kek sekarang mah yang ada malah bunuh diri akwkwkwk"
0,"ã…¤ ã…¤ Dia dengan lidahnya yang mudah membuat pertikaian itu, Morganna mulai memanfaatkan kekecewaan para anggota SS untuk meminta pertanggung jawaban. ""Kalau sampai benda itu tidak bisa kembali ke tangan kita, kurasa lebih baik kalian berdua bunuh diri."" ã…¤ ã…¤"
0,Aku baru aja nyiapin sentrika smaa baju mau gosok buat kuliah ntar kenapa mati listrik.... Mana nasi baru aja dimasak... Tega benerðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­
0,Semoga opa juna nemuin novia lah butuh dibuat sadar itu novnov biar gak hidup dlm khayalan cape liat dia dgn gaya slay nya #TakdirCintaYangKupilih
0,@juni5789 @BANGETBOS @mazzini_gsp Tapi kak kalo dua-duanya mati kasusnya gabakal keungkap dan skenario yg dipake ya tetep skenario si S ga sih dan ya si J tetep aja bakal di cap dibunuh setelah ngelecehin PC?? ðŸ˜‚
0,"@sentris_man Jangankan di Jepang, di mari juga kalau bunuh diri di rel kereta api mah ya merugikan negara lah. Benga. ðŸ¤£"
0,"@cafemacchiato__ Point sender tuh Mito ini Jinchuriki yang LEPAS Kyuubi karena tua, Yes, Mother Kushina abis diekstrak Obito masih bisa bangun dan hidup, tapi apa itu Kyuubi dijejelin lagi ke dia? Kan sama aja kaya lepas Kyuubi karena diekstrak sama kaya Naruto lepas Kyuubi soalnya Kurama mati."
0,"@yusuf_dumdum udah jelas"" bikin kekacauan langsung diciduk aja @DivHumas_Polri"
0,Cape bgt sama hidup. Tp kalau mati g bikin kelar mslh. Yaudah mending hidup dl ajadeh. Gaboleh nyerah. Kn aing UltramanðŸ‘
0,"@ekapriyant0 @nyoemhokgie @SiaranBolaLive ""ENAK AJA MATI"" -Ahmad Riyadh-"
0,ðŸ“½ï¸ | CUPLIKAN LAGA | Sebuah gol bunuh diri dan sebiji gol sumbangan Junior Messias memberikan @acmilan 3âƒ£ poin ðŸ”´âš«ï¸ #MilanAtalanta #SerieAðŸ’Ž https://t.co/vzCiKqxRrv
0,@hisfience @Askrlfess Tetep aja gak akan nularin HIV karena begitu kecebur ke air kali bakal mati virusnya
0,@merapi_uncover ini takdir atau bunuh diri?
0,"""Setiap langkahmu hanya menuju kegagalan."""
0,Lu ignorant banget kalo cuma gara2 akuisisi HYBE lu generalize satu industri. Kpop dulu deals ama idol bunuh diri ffs. And now a new player trying to make their artists have a better living condition and you only care abt the money. Pathetic.
0,@tanyakanrl yg terakhir bgs tp gue aja yg ga bisa ngefoto  https://t.co/czZQuZTogX
0,"Tuh liat si pocong, udh mati aja tapi punya rumah! Lah kamu?"
0,"""Semua orang melihatmu sebagai pecundang."""
0,@renaherrera_ aja y yo me llamo jorge Alberto basualdo
0,"@rthurbraga @PolresJaksel @DivHumas_Polri @ListyoSigitP Tolong ini hukuman mati aja, bagi pelakunya"
0,Ada-ada aja ya kelakuan manusia jaman now. Pura-pura mati biar bisa bebas utang. Dipikir dengan begitu hutang bisa lunas??? MMC Millenials  https://t.co/Avt8CjDRrF  #Islamkaffah  https://t.co/kYZ5iju5UC
0,"@habibthink Jangan mau damai, kasuskan sampai harta bapaknya yang dia andalkan itu habis, toh sesumbarnya waktu korban terkapar tak berdaya di sebuah jalan ditendang dikepalanya bbrp kali dan dipukul di mukanya sambil bilang â€œgak takut gua, lapor aja orang mati ...lapor lapor aja... anjingâ€"
0,"""Aku merasa seperti gagal total."""
0,Cape banget ketawain hidup hahahhahaaaa!!
0,@kemarkaja gada. bunuh diri tetep ngerugiin banyak orang. ditambah auto masuk neraka. jadi gada pembenaran buat bundir
0,"Bilang ngejagain anak biar gak bisa akses macem macem tapi ngelakuin live porn dari bocah masih kecil tuh otaknya pada dimana ya. Dan yang kaya begini herannya dikasih anak banyak. Kayak kalo ga kawin saat itu juga langsung mati aja, disgusting parah."
0,"@Iavecder Lah yang dipermasalahkan itu tweet yang bilang orang bunuh diri nyusahin orang lain. Ga usah suruh tinggal di Jepang dulu buat tau bahwa ngetweet kaya gitu minim empati dan gaada oraknya, heran."
0,"@moviemenfes Yg w suka dari keluarga petani ini mereka ngasih perlawanan Si anak pegang tongkat baseball Si ibu pegang senapan Si bapak nabrakin truknya ke Logan palsu  Jadi ngga cuma ""ah yaudah bikin langsung mati aja toh gak penting juga"""
0,"""Aku nggak mau terus-terusan ngerasa kayak gini."""
0,"@bdngfess belajar lah, rang mati aja sendirian"
0,"hukum mati aja bisa g si, gedeg bgt liat mukanya"
0,"@tanyakanrl Plat mobil diganti, pura2 bikin drama ngembaliin kartu pelajar, keroyokan, trs bilang â€œnggak takut gua anak orang mati, lapor lapor aja anjing.â€ Sebenernya mirip pembunuhan berencana sih. Keren!!! Nggak takut jadi pembunuh dan merasa kebal hukum. Youâ€™ll get what you deserve..!!"
0,"Ini dimana-mana senggol gitasav mulu. Muak bgt liat nya. Gais cape bgt hidup kalian ya, apa apa gitasav mulu, terobsesi? , lagian dia juga diem aja happy happy aja sama paul. Emang bener kata gita sama paul, mereka dpt pahala jalur hujatanðŸ˜­ðŸ™ðŸ»"
0,hidup lagi cape capenya terus allah ngasih aku caca salis yovi dan sekarang ofc rizaldiâ¤ï¸ si ngebut wktu tau gw nangesss https://t.co/9SOkW2BxbK
0,@NyimasLaula @govoes Ni org ngomong soal tw ama empati ga ya kalo ke pelaku bom bunuh diri wkwkwkwkwk
0,@NyimasLaula @govoes makanya bisukan kata BUNUH DIRI
0,Kenapa setiap hujan pastii aja mati listrik tapi mati listriknya tuh pas hujannya udah reda gituu pas deres kaga mati
0,"Taklukkan Persebaya Berkat Gol Bunuh Diri, PSM Semakin Kukuh di Puncak Klasemen https://t.co/xXNaa5E6Tt"
0,"@AREAJULID matiin aja 2 2 nya, tapi tanda tangan di atas materai dulu, nanti keluarga si cewe malah nuntut ini itu lagi, padahal si cewe nya yang mau mati"
0,"Buat bertahan hidup dan berusaha ngidupin kami bertiga aja dia udah setengah mati jatuh bangun jungkir-balik banting tulang wara-wiri lintang-pukang, masa gw tega mau maki-maki orang yang jelas udah berusaha?  Lagian sikon ini kan bukan salah dia juga.  https://t.co/hpyn4KTtsK"
0,"kata argus sampe bilang ""mau ditutorin selena tim gua ga"" mwehehehe padahal selenanya jago karna sampe midgame mati sekali, tim dia aja yang apes beatrixnya juga plongo plongo gampang kena arrow :D  https://t.co/8waXoYiEDj"
0,"@xyraaamm Mira ingat jangan bunuh diri, masih ada kami yang peduli sama kau"
0,CONFIRMED! Goal kedua dari Rashy dinyatakan sebagai goal bunuh diri Sven Botman
0,kl stress udah akut yg kepikiran cuma apa w mati aja :) tp liat hari ini banyak orang nangis banyak org yg ngerasa kehilangan. km cukup bertahan aja wid byk orang sakit yg mau hidup :)
0,ini kayaknya ibunya mau bunuh diri di rel kereta
0,"gapapa, mungkin orang ini pikir kalo ada yang bunuh diri terjun ke rel kereta ga bakal ada keterlambatan jadwal kereta, bekas mayatnya ga perlu dibersihkan, dibiarkan hilang dengan sendirinya, jadi ga boleh bilang ngerepotin"
0,"""Aku hanya menjadi aib bagi keluargaku."""
0,"@rossonerifreak Padahal Adli bakal oke banget ditaro di posisinya Brahim Diaz. Udah capek banget liat Brahim performanya gitu2 aja. Lagian ngga ada salahnya lah dicoba, kasian anak orang karirnya mati pelan2"
0,"@ReceinAja Ngga dulu, aku dah cape hidup susah"
0,Wifi kantor mati karena kesamber petir pulanh aja ga si
0,Biasa main Sky yg ga ada nyawa jatoh ya jatoh aja trus main Genshin lompat dari tebing ga gliding mati wakakakaka
0,"HIDUP LAGI CAPE CAPENYA, akhir akhir ini lagii banyak ovtnyaa tapi nekat nonton nadin, Yura huhu pecahhh dah ðŸ™‚ https://t.co/CeSP92aiAp"
0,@Irtus_Laso Itu anak petinggi ormas loreng BANSER dihajar dianiaya hingga sekarat hampir mati tp pasukan loreng banser cuma diam aja ? Gak ada pergerakan sama sekali ? Apa cm bisa bubarin pengajian aja ? Kalau korbannya anak pimpinan ormas PP pasti beda ceritanya karena solidaritasnya tinggi
0,"Pernah, tapi pas dipikir lagi ternyata gua ga bener benr pengen mati, aslinya kayakk kesel mampus aja sama diri sendiri"
0,"@ininanaaa_ @caratsmarket Ls aja, mayan buat mati listrik"
0,@NetizenVoices @RaniKancana @KaredokLeunca__ @__AnakKolong @mohmahfudmd @jokowi @DPR_RI Emang @DPR_RI mau (nada suara turun) bunuh diri (nada suara turun) â“
0,"""Aku udah coba segalanya, tapi tetep gagal."""
0,"@rthurbraga @PolresJaksel @DivHumas_Polri @ListyoSigitP Dihajar bagian kepala dengan segitu kencengnya, dan detik 46 jg ngomong ""ngga takut gue anak orang mati, lapor lapor aja"" pede banget bapaknya punya power Liat aja caranya mukul sama nendang, habis kena terus menjauh, palingan juga kalo dipukul balik langsung kicep minta ampun"
0,"""Aku bakal pergi, dan mereka baru sadar kalau aku penting."""
0,"@Gandawan @Dennysiregar7 Ah yg bener....??? Sudah banyak korban bom bunuh diri dibikin urusan penting kaum titit. Jadi urusan dunia sekarang. Tanya ""pengantin""2."
0,"Udh mati empati kali ya, org kecelakaan musibah masih aja ditubirin... Padahal oshinya sendiri"
0,Ibu di Bojonegoro Bunuh Diri Minum Obat Pembasmi Rumput. Bojonegoro ( https://t.co/ksziGGotuv) - Kabar duka menyelimuti warga Desa Cancung Kecamatan Bubulan Kabupaten Bojonegoro. Salah satuâ€¦ https://t.co/aFnoCGx6S0 #Peristiwa #BeritaBojonegoro #BeritaJatim via @beritajatimcom
0,@VIVAcoid tembak mati aja pak si dandy.... anak biadab kayak gini kalo gede bs jadi bajingan!!! mending di binasakan dr skrg
0,Tembak mati aja ni orang orang anjing eh anjing aja lebih manusiawi sih dari manusia manusia ini
0,"@tiduryaaa @pluffymonster @ikalagii @KelantunLipas @mesincuciuang Ham ham taikucing memang, ham yg salah arah itu cikal bakalnya perilaku menyimpang di masyarakat masih aja dibela mati matian."
0,"bisa ga si hidup tu ber jalan kaya apa yg kita mau, ga perlu harus liat kondisi, apa yg dimau bisa dijalanin tanpa ngertiin org lain, cape bgt Jujur"
